Taxonomic_name,Network,O.NET,Site,N,phylum,class,order,family,genus,Resolved.to,node
Baetis,EVO,EVO,ELS5_1,22.50225023,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS5_3,18.00180018,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS6_2,22.50225023,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS6_3,76.50765077,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS7_2,49.5049505,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS7_3,31.50315032,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS8_2,63.00630063,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,EVO,EVO,ELS8_3,76.50765077,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10037,5.333333333,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10038,8,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10052,10,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10049,40,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10056,72,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10044,144,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10048,392,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10035,584,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,LO.KERN,KERN,10055,1056,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS2_1,40.50405041,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS3_2,72.00720072,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS4_1,99.00990099,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS4_2,36.00360036,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS4_3,31.50315032,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS5_1,112.5112511,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS5_3,27.00270027,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS6_1,31.50315032,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,RAE,BUBBS,RLS6_2,175.5175518,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10039,2.909090909,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10030,3.2,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10032,43.63636364,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10031,96,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10053,192,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10047,201.1428571,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10046,384,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,UP.KERN,KERN,10033,501.3333333,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,YOUNG,YOUNG,YLS2_1_3,13.50135014,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,YOUNG,YOUNG,YLS2_2_3,31.50315032,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,YOUNG,YOUNG,YLS2_3_3,22.50225023,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,YOUNG,YOUNG,YLS3_1_3,31.50315032,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS8.7,12.5,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS8.5,36.11111111,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS8.4,18.05555556,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS8.3,13.88888889,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS8.2,15.27777778,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS8.1,133.3333333,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.7,12.96296296,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.6,42.42424242,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.5,10.1010101,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.4,19.44444444,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.3,36.11111111,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.2,13.88888889,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS7.1,18.88888889,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS6.4,27.77777778,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS6.3,14.58333333,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS6.2,22.22222222,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS6.1,14.81481481,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS5.3,5.555555556,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS5.2,11.11111111,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS5.1,19.44444444,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS4.3,30.55555556,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS4.2,42.59259259,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS4.1,2.222222222,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS3.5,32.22222222,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS3.4,25,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS3.3,17.77777778,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS3.1,16.66666667,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS2.6,104.1666667,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS2.5,25.64102564,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS2.4,43.05555556,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS2.3,27.77777778,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS2.2,13.88888889,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Baetis,ROCK,ROCK,RCLS2.1,36.11111111,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Genus,Baetis
Bezzia,BUBBS,BUBBS,Outlet.10487.trt.2003,2.38948626,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.10487.trt.2004,7.168458781,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.10487.trt.2011,8.960573477,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.Vidette.below.2003,9.557945042,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.Vidette.below.2011,49.62166468,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.Vidette.below.2004,68.69772999,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.10494.trt.2012,162.4850657,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,BUBBS,BUBBS,Outlet.Vidette.below.2012,253.2855436,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,LO.KERN,KERN,10052,44,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,LO.KERN,KERN,10048,72,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,LO.KERN,KERN,10049,144,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Bezzia,LO.KERN,KERN,10056,200,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Genus,Bezzia
Agathon,ROCK,ROCK,RCLS8.7,1.388888889,Arthropoda,Insecta,Diptera,Blephariceridae,Agathon,Genus,Agathon
Brachycentrus,RAE,BUBBS,RLS3_2,4.500450045,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,YOUNG,YOUNG,YLS2_2_3,76.50765077,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS8.5,5.555555556,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS7.6,2.02020202,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS7.4,2.777777778,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS7.3,0.925925926,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS7.2,6.481481481,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS7.1,3.333333333,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS6.5,7.777777778,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS6.4,2.777777778,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS6.2,3.03030303,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS5.3,2.222222222,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS5.2,6.666666667,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Brachycentrus,ROCK,ROCK,RCLS3.1,1.388888889,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Genus,Brachycentrus
Calineuria,CASCADE,CASCADE,CLS4_3,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,CASCADE,CASCADE,CLS5_1 ,9.00090009,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,EVO,EVO,ELS3_1,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,EVO,EVO,ELS5_1,9.00090009,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,EVO,EVO,ELS6_1,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,EVO,EVO,ELS6_2,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,RAE,BUBBS,RLS4_1,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,YOUNG,YOUNG,YLS2_2_3,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,YOUNG,YOUNG,YLS2_3_3,18.00180018,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS8.4,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS8.3,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS8.2,4.166666667,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS7.7,3.703703704,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS7.1,1.111111111,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS6.2,3.03030303,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS4.3,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS4.2,3.703703704,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS3.4,8.333333333,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS3.3,2.222222222,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS3.2,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Calineuria,ROCK,ROCK,RCLS2.3,1.851851852,Arthropoda,Insecta,Plecoptera,Perlidae,Calineuria,Genus,Calineuria
Callibaetis,BUBBS,BUBBS,Outlet.10477.trt.2011,1.792114695,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,CASCADE,CASCADE,CLS3_2,9.00090009,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,CASCADE,CASCADE,CLS3_3,270.0270027,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,CASCADE,CASCADE,CLS4_2,180.0180018,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,CASCADE,CASCADE,CLS4_3,31.50315032,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,EVO,EVO,ELS8_2,4.500450045,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,EVO,EVO,ELS8_3,13.50135014,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,RAE,BUBBS,RLS5_2,4.500450045,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,UP.KERN,KERN,10030,6.4,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Callibaetis,UP.KERN,KERN,10034,16,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Genus,Callibaetis
Calliperla,EVO,EVO,ELS8_2,4.500450045,Arthropoda,Insecta,Plecoptera,Perlodidae,Calliperla,Genus,Calliperla
Capniidae,LO.KERN,KERN,10049,32,Arthropoda,Insecta,Plecoptera,Capniidae,Capniidae,Order,Plecoptera
Caudatella,RAE,BUBBS,RLS3_2,54.00540054,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,RAE,BUBBS,RLS4_1,9.00090009,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS8.5,5.555555556,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS6.5,1.111111111,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS4.3,1.388888889,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS4.2,1.851851852,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS3.2,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS2.6,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Caudatella,ROCK,ROCK,RCLS2.4,1.388888889,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Genus,Caudatella
Cenocorixa,BUBBS,BUBBS,Outlet.11007.fishless.2003,3.584229391,Arthropoda,Insecta,Hemiptera,Corixidae,Cenocorixa,Family,Corixidae
Centroptilum,CASCADE,CASCADE,CLS3_3,310.5310531,Arthropoda,Insecta,Ephemeroptera,Baetidae,Centroptilum,Genus,Centroptilum
Centroptilum,EVO,EVO,ELS6_2,9.00090009,Arthropoda,Insecta,Ephemeroptera,Baetidae,Centroptilum,Genus,Centroptilum
Centroptilum,UP.KERN,KERN,10032,17.45454545,Arthropoda,Insecta,Ephemeroptera,Baetidae,Centroptilum,Genus,Centroptilum
Ceratopogon,BUBBS,BUBBS,Outlet.11007.fishless.2011,1.792114695,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogon,Family,Ceratopogonidae
Ceratopogon,LO.KERN,KERN,10044,16,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogon,Family,Ceratopogonidae
Ceratopsyche,YOUNG,YOUNG,YLS2_2_3,9.00090009,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Ceratopsyche,Genus,Ceratopsyche
Ceratopsyche,YOUNG,YOUNG,YLS2_3_3,13.50135014,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Ceratopsyche,Genus,Ceratopsyche
Chelifera,BUBBS,BUBBS,Outlet.10487.trt.2003,1.792114695,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,BUBBS,BUBBS,Outlet.11007.fishless.2004,1.792114695,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,BUBBS,BUBBS,Outlet.Vidette.below.2003,3.584229391,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,BUBBS,BUBBS,Outlet.Vidette.below.2004,16.72640382,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,BUBBS,BUBBS,Outlet.10487.trt.2004,43.01075269,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,RAE,BUBBS,RLS3_2,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,RAE,BUBBS,RLS4_2,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,ROCK,ROCK,RCLS8.7,2.777777778,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,ROCK,ROCK,RCLS8.5,2.777777778,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,ROCK,ROCK,RCLS5.3,1.111111111,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,ROCK,ROCK,RCLS2.4,6.944444444,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,ROCK,ROCK,RCLS2.3,2.777777778,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Chelifera,ROCK,ROCK,RCLS2.2,4.166666667,Arthropoda,Insecta,Diptera,Empididae,Chelifera,Genus,Chelifera
Cheumatopsyche,CASCADE,CASCADE,CLS3_3,81.00810081,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Genus,Cheumatopsyche
Cheumatopsyche,CASCADE,CASCADE,CLS4_2,40.50405041,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Genus,Cheumatopsyche
Cheumatopsyche,CASCADE,CASCADE,CLS4_3,13.50135014,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Genus,Cheumatopsyche
Chironomidae,BUBBS,BUBBS,Outlet.10477.trt.2011,241.3381123,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.Vidette.below.2011,782.7956989,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.10477.trt.2004,1672.043011,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.11007.fishless.2011,2403.823178,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.10487.trt.2011,4408.801275,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.10487.trt.2003,4632.616488,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.11007.fishless.2004,4968.339307,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.10487.trt.2004,5106.92951,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.10477.trt.2003,5290.919952,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.11007.fishless.2003,5715.651135,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.Vidette.below.2004,9203.703703,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.Vidette.below.2003,18305.85424,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.Vidette.below.2012,44688.17204,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,BUBBS,BUBBS,Outlet.10494.trt.2012,49357.22819,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS1_1,2101.710171,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS1_3,1399.639964,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS2_1,166.5166517,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS2_3,648.0648065,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS3_1,184.5184518,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS3_2,166.5166517,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS3_3,1219.621962,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS4_1,751.5751575,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS4_2,949.5949595,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS4_3,1305.130513,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,CASCADE,CASCADE,CLS5_1 ,387.0387039,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,EVO,EVO,ELS2_1,67.50675068,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,EVO,EVO,ELS2_2,481.5481548,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,EVO,EVO,ELS2_3,751.5751575,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,EVO,EVO,ELS3_1,94.50945095,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
Chironomidae,EVO,EVO,ELS3_2,220.5220522,Arthropoda,Insecta,Diptera,Chironomidae,NA,Family,Chironomidae
